Hour,Technology,Fuel,value
36,H2Car,Mobility,0.0
37,H2Car,Mobility,0.0
38,H2Car,Mobility,0.0
39,H2Car,Mobility,0.0
40,H2Car,Mobility,0.0
41,H2Car,Mobility,0.0
42,H2Car,Mobility,0.0
43,H2Car,Mobility,0.0
44,H2Car,Mobility,0.0
45,H2Car,Mobility,0.0
46,H2Car,Mobility,0.0
47,H2Car,Mobility,0.0
48,H2Car,Mobility,0.0
49,H2Car,Mobility,0.0
50,H2Car,Mobility,0.0
51,H2Car,Mobility,0.0
52,H2Car,Mobility,0.0
53,H2Car,Mobility,0.0
54,H2Car,Mobility,0.0
55,H2Car,Mobility,0.0
56,H2Car,Mobility,0.0
57,H2Car,Mobility,0.0
58,H2Car,Mobility,0.0
59,H2Car,Mobility,0.0
60,H2Car,Mobility,0.0
61,H2Car,Mobility,0.0
62,H2Car,Mobility,0.0
63,H2Car,Mobility,0.0
64,H2Car,Mobility,0.0
65,H2Car,Mobility,0.0
66,H2Car,Mobility,0.0
67,H2Car,Mobility,0.0
68,H2Car,Mobility,0.0
69,H2Car,Mobility,0.0
70,H2Car,Mobility,0.0
71,H2Car,Mobility,0.0
72,H2Car,Mobility,0.0
73,H2Car,Mobility,0.0
74,H2Car,Mobility,0.0
75,H2Car,Mobility,0.0
76,H2Car,Mobility,0.0
77,H2Car,Mobility,0.0
78,H2Car,Mobility,0.0
79,H2Car,Mobility,0.0
80,H2Car,Mobility,0.0
81,H2Car,Mobility,0.0
82,H2Car,Mobility,0.0
83,H2Car,Mobility,0.0
84,H2Car,Mobility,0.0
85,H2Car,Mobility,0.0
86,H2Car,Mobility,0.0
87,H2Car,Mobility,0.0
88,H2Car,Mobility,0.0
89,H2Car,Mobility,0.0
90,H2Car,Mobility,0.0
91,H2Car,Mobility,0.0
92,H2Car,Mobility,0.0
93,H2Car,Mobility,0.0
94,H2Car,Mobility,0.0
95,H2Car,Mobility,0.0
96,H2Car,Mobility,0.0
97,H2Car,Mobility,0.0
98,H2Car,Mobility,0.0
99,H2Car,Mobility,0.0
100,H2Car,Mobility,0.0
101,H2Car,Mobility,0.0
102,H2Car,Mobility,0.0
103,H2Car,Mobility,0.0
104,H2Car,Mobility,0.0
105,H2Car,Mobility,0.0
106,H2Car,Mobility,0.0
107,H2Car,Mobility,0.0
108,H2Car,Mobility,0.0
109,H2Car,Mobility,0.0
110,H2Car,Mobility,0.0
111,H2Car,Mobility,0.0
112,H2Car,Mobility,0.0
113,H2Car,Mobility,0.0
114,H2Car,Mobility,0.0
115,H2Car,Mobility,0.0
116,H2Car,Mobility,0.0
117,H2Car,Mobility,0.0
118,H2Car,Mobility,0.0
119,H2Car,Mobility,0.0
120,H2Car,Mobility,0.0
1,BEV,Mobility,0.0
2,BEV,Mobility,0.0
3,BEV,Mobility,0.0
4,BEV,Mobility,0.0
5,BEV,Mobility,0.0
6,BEV,Mobility,0.0
7,BEV,Mobility,0.0
8,BEV,Mobility,0.0
9,BEV,Mobility,0.0
10,BEV,Mobility,0.0
11,BEV,Mobility,0.0
12,BEV,Mobility,0.0
13,BEV,Mobility,0.0
14,BEV,Mobility,0.0
15,BEV,Mobility,0.0
16,BEV,Mobility,0.0
17,BEV,Mobility,0.0
18,BEV,Mobility,0.0
19,BEV,Mobility,0.0
20,BEV,Mobility,0.0
21,BEV,Mobility,0.0
22,BEV,Mobility,0.0
23,BEV,Mobility,0.0
24,BEV,Mobility,0.0
25,BEV,Mobility,0.0
26,BEV,Mobility,0.0
27,BEV,Mobility,0.0
28,BEV,Mobility,0.0
29,BEV,Mobility,0.0
30,BEV,Mobility,0.0
31,BEV,Mobility,-0.0
32,BEV,Mobility,0.0
33,BEV,Mobility,0.0
34,BEV,Mobility,0.0
35,BEV,Mobility,0.0
36,BEV,Mobility,0.0
37,BEV,Mobility,0.0
38,BEV,Mobility,0.0
39,BEV,Mobility,0.0
40,BEV,Mobility,0.0
41,BEV,Mobility,0.0
42,BEV,Mobility,0.0
43,BEV,Mobility,0.0
44,BEV,Mobility,0.0
45,BEV,Mobility,0.0
46,BEV,Mobility,0.0
47,BEV,Mobility,0.0
48,BEV,Mobility,0.0
49,BEV,Mobility,0.0
50,BEV,Mobility,0.0
51,BEV,Mobility,0.0
52,BEV,Mobility,0.0
53,BEV,Mobility,0.0
54,BEV,Mobility,0.0
55,BEV,Mobility,0.0
56,BEV,Mobility,0.0
57,BEV,Mobility,0.0
58,BEV,Mobility,0.0
59,BEV,Mobility,0.0
60,BEV,Mobility,0.0
61,BEV,Mobility,0.0
62,BEV,Mobility,0.0
63,BEV,Mobility,0.0
64,BEV,Mobility,0.0
65,BEV,Mobility,0.0
66,BEV,Mobility,0.0
67,BEV,Mobility,0.0
68,BEV,Mobility,0.0
69,BEV,Mobility,0.0
70,BEV,Mobility,0.0
71,BEV,Mobility,0.0
72,BEV,Mobility,0.0
73,BEV,Mobility,0.0
74,BEV,Mobility,0.0
75,BEV,Mobility,0.0
76,BEV,Mobility,0.0
77,BEV,Mobility,0.0
78,BEV,Mobility,0.0
79,BEV,Mobility,0.0
80,BEV,Mobility,0.0
81,BEV,Mobility,0.0
82,BEV,Mobility,0.0
83,BEV,Mobility,0.0
84,BEV,Mobility,0.0
85,BEV,Mobility,0.0
86,BEV,Mobility,0.0
87,BEV,Mobility,0.0
88,BEV,Mobility,0.0
89,BEV,Mobility,0.0
90,BEV,Mobility,0.0
91,BEV,Mobility,0.0
92,BEV,Mobility,0.0
93,BEV,Mobility,0.0
94,BEV,Mobility,0.0
95,BEV,Mobility,0.0
96,BEV,Mobility,0.0
97,BEV,Mobility,0.0
98,BEV,Mobility,0.0
99,BEV,Mobility,0.0
100,BEV,Mobility,0.0
101,BEV,Mobility,0.0
102,BEV,Mobility,0.0
103,BEV,Mobility,0.0
104,BEV,Mobility,0.0
105,BEV,Mobility,0.0
106,BEV,Mobility,0.0
107,BEV,Mobility,0.0
108,BEV,Mobility,0.0
109,BEV,Mobility,0.0
110,BEV,Mobility,0.0
111,BEV,Mobility,0.0
112,BEV,Mobility,0.0
113,BEV,Mobility,0.0
114,BEV,Mobility,0.0
115,BEV,Mobility,0.0
116,BEV,Mobility,0.0
117,BEV,Mobility,0.0
118,BEV,Mobility,0.0
119,BEV,Mobility,0.0
120,BEV,Mobility,0.0
1,LPGCar,Mobility,12.18
2,LPGCar,Mobility,11.207999999999998
3,LPGCar,Mobility,10.728
4,LPGCar,Mobility,10.26
5,LPGCar,Mobility,11.688
6,LPGCar,Mobility,13.152
7,LPGCar,Mobility,17.16
8,LPGCar,Mobility,21.828000000000003
9,LPGCar,Mobility,24.492
10,LPGCar,Mobility,22.884
11,LPGCar,Mobility,16.644000000000002
12,LPGCar,Mobility,11.207999999999998
13,LPGCar,Mobility,7.032
14,LPGCar,Mobility,4.452
15,LPGCar,Mobility,2.8680000000000003
16,LPGCar,Mobility,1.476
17,LPGCar,Mobility,1.2240000000000002
18,LPGCar,Mobility,1.2240000000000002
19,LPGCar,Mobility,1.476
20,LPGCar,Mobility,2.1359999999999997
21,LPGCar,Mobility,2.8680000000000003
22,LPGCar,Mobility,5.292
23,LPGCar,Mobility,10.728
24,LPGCar,Mobility,13.644
25,LPGCar,Mobility,14.64
26,LPGCar,Mobility,11.207999999999998
27,LPGCar,Mobility,10.728
28,LPGCar,Mobility,10.26
29,LPGCar,Mobility,11.688
30,LPGCar,Mobility,13.152
31,LPGCar,Mobility,17.16
32,LPGCar,Mobility,21.828000000000003
33,LPGCar,Mobility,24.492
34,LPGCar,Mobility,22.884
35,LPGCar,Mobility,16.644000000000002
36,LPGCar,Mobility,11.207999999999998
37,LPGCar,Mobility,7.032
38,LPGCar,Mobility,4.452
39,LPGCar,Mobility,2.8680000000000003
40,LPGCar,Mobility,1.476
41,LPGCar,Mobility,1.2240000000000002
42,LPGCar,Mobility,1.2240000000000002
43,LPGCar,Mobility,1.476
44,LPGCar,Mobility,2.1359999999999997
45,LPGCar,Mobility,2.8680000000000003
46,LPGCar,Mobility,5.292
47,LPGCar,Mobility,10.728
48,LPGCar,Mobility,13.644
49,LPGCar,Mobility,14.64
50,LPGCar,Mobility,11.207999999999998
51,LPGCar,Mobility,10.728
52,LPGCar,Mobility,10.26
53,LPGCar,Mobility,11.688
54,LPGCar,Mobility,13.152
55,LPGCar,Mobility,17.16
56,LPGCar,Mobility,21.828000000000003
57,LPGCar,Mobility,24.492
58,LPGCar,Mobility,22.884
59,LPGCar,Mobility,16.644000000000002
60,LPGCar,Mobility,11.207999999999998
61,LPGCar,Mobility,7.032
62,LPGCar,Mobility,4.452
63,LPGCar,Mobility,2.8680000000000003
64,LPGCar,Mobility,1.476
65,LPGCar,Mobility,1.2240000000000002
66,LPGCar,Mobility,1.2240000000000002
67,LPGCar,Mobility,1.476
68,LPGCar,Mobility,2.1359999999999997
69,LPGCar,Mobility,2.8680000000000003
70,LPGCar,Mobility,5.292
71,LPGCar,Mobility,10.728
72,LPGCar,Mobility,13.644
73,LPGCar,Mobility,14.64
74,LPGCar,Mobility,11.207999999999998
75,LPGCar,Mobility,10.728
76,LPGCar,Mobility,10.26
77,LPGCar,Mobility,11.688
78,LPGCar,Mobility,13.152
79,LPGCar,Mobility,17.16
80,LPGCar,Mobility,21.828000000000003
81,LPGCar,Mobility,24.492
82,LPGCar,Mobility,22.884
83,LPGCar,Mobility,16.644000000000002
84,LPGCar,Mobility,11.207999999999998
85,LPGCar,Mobility,7.032
86,LPGCar,Mobility,4.452
87,LPGCar,Mobility,2.8680000000000003
88,LPGCar,Mobility,1.476
89,LPGCar,Mobility,1.2240000000000002
90,LPGCar,Mobility,1.2240000000000002
91,LPGCar,Mobility,1.476
92,LPGCar,Mobility,2.1359999999999997
93,LPGCar,Mobility,2.8680000000000003
94,LPGCar,Mobility,5.292
95,LPGCar,Mobility,10.728
96,LPGCar,Mobility,13.644
97,LPGCar,Mobility,14.64
98,LPGCar,Mobility,11.207999999999998
99,LPGCar,Mobility,10.728
100,LPGCar,Mobility,10.26
101,LPGCar,Mobility,11.688
102,LPGCar,Mobility,13.152
103,LPGCar,Mobility,17.16
104,LPGCar,Mobility,21.828000000000003
105,LPGCar,Mobility,24.492
106,LPGCar,Mobility,22.884
107,LPGCar,Mobility,16.644000000000002
108,LPGCar,Mobility,11.207999999999998
109,LPGCar,Mobility,7.032
110,LPGCar,Mobility,4.452
111,LPGCar,Mobility,2.8680000000000003
112,LPGCar,Mobility,1.476
113,LPGCar,Mobility,1.2240000000000002
114,LPGCar,Mobility,1.2240000000000002
115,LPGCar,Mobility,1.476
116,LPGCar,Mobility,2.1359999999999997
117,LPGCar,Mobility,2.8680000000000003
118,LPGCar,Mobility,5.292
119,LPGCar,Mobility,10.728
120,LPGCar,Mobility,14.388000000000002
1,WindOnshore,Mobility,-0.0
2,WindOnshore,Mobility,-0.0
3,WindOnshore,Mobility,-0.0
4,WindOnshore,Mobility,-0.0
5,WindOnshore,Mobility,-0.0
6,WindOnshore,Mobility,-0.0
7,WindOnshore,Mobility,-0.0
8,WindOnshore,Mobility,-0.0
9,WindOnshore,Mobility,-0.0
10,WindOnshore,Mobility,-0.0
11,WindOnshore,Mobility,-0.0
12,WindOnshore,Mobility,-0.0
13,WindOnshore,Mobility,-0.0
14,WindOnshore,Mobility,-0.0
15,WindOnshore,Mobility,-0.0
16,WindOnshore,Mobility,-0.0
17,WindOnshore,Mobility,-0.0
18,WindOnshore,Mobility,-0.0
19,WindOnshore,Mobility,-0.0
20,WindOnshore,Mobility,-0.0
21,WindOnshore,Mobility,-0.0
22,WindOnshore,Mobility,-0.0
23,WindOnshore,Mobility,-0.0
24,WindOnshore,Mobility,-0.0
25,WindOnshore,Mobility,-0.0
26,WindOnshore,Mobility,-0.0
27,WindOnshore,Mobility,-0.0
28,WindOnshore,Mobility,-0.0
29,WindOnshore,Mobility,-0.0
30,WindOnshore,Mobility,-0.0
31,WindOnshore,Mobility,-0.0
32,WindOnshore,Mobility,-0.0
33,WindOnshore,Mobility,-0.0
34,WindOnshore,Mobility,-0.0
35,WindOnshore,Mobility,-0.0
36,WindOnshore,Mobility,-0.0
37,WindOnshore,Mobility,-0.0
38,WindOnshore,Mobility,-0.0
39,WindOnshore,Mobility,-0.0
40,WindOnshore,Mobility,-0.0
41,WindOnshore,Mobility,-0.0
42,WindOnshore,Mobility,-0.0
43,WindOnshore,Mobility,-0.0
44,WindOnshore,Mobility,-0.0
45,WindOnshore,Mobility,-0.0
46,WindOnshore,Mobility,-0.0
47,WindOnshore,Mobility,-0.0
48,WindOnshore,Mobility,-0.0
49,WindOnshore,Mobility,-0.0
50,WindOnshore,Mobility,-0.0
51,WindOnshore,Mobility,-0.0
52,WindOnshore,Mobility,-0.0
53,WindOnshore,Mobility,-0.0
54,WindOnshore,Mobility,-0.0
55,WindOnshore,Mobility,-0.0
56,WindOnshore,Mobility,-0.0
57,WindOnshore,Mobility,-0.0
58,WindOnshore,Mobility,-0.0
59,WindOnshore,Mobility,-0.0
60,WindOnshore,Mobility,-0.0
61,WindOnshore,Mobility,-0.0
62,WindOnshore,Mobility,-0.0
63,WindOnshore,Mobility,-0.0
64,WindOnshore,Mobility,-0.0
65,WindOnshore,Mobility,-0.0
66,WindOnshore,Mobility,-0.0
67,WindOnshore,Mobility,-0.0
68,WindOnshore,Mobility,-0.0
69,WindOnshore,Mobility,-0.0
70,WindOnshore,Mobility,-0.0
71,WindOnshore,Mobility,-0.0
72,WindOnshore,Mobility,-0.0
73,WindOnshore,Mobility,-0.0
74,WindOnshore,Mobility,-0.0
75,WindOnshore,Mobility,-0.0
76,WindOnshore,Mobility,-0.0
77,WindOnshore,Mobility,-0.0
78,WindOnshore,Mobility,-0.0
79,WindOnshore,Mobility,-0.0
80,WindOnshore,Mobility,-0.0
81,WindOnshore,Mobility,-0.0
82,WindOnshore,Mobility,-0.0
83,WindOnshore,Mobility,-0.0
84,WindOnshore,Mobility,-0.0
85,WindOnshore,Mobility,-0.0
86,WindOnshore,Mobility,-0.0
87,WindOnshore,Mobility,-0.0
88,WindOnshore,Mobility,-0.0
89,WindOnshore,Mobility,-0.0
90,WindOnshore,Mobility,-0.0
91,WindOnshore,Mobility,-0.0
92,WindOnshore,Mobility,-0.0
93,WindOnshore,Mobility,-0.0
94,WindOnshore,Mobility,-0.0
95,WindOnshore,Mobility,-0.0
96,WindOnshore,Mobility,-0.0
97,WindOnshore,Mobility,-0.0
98,WindOnshore,Mobility,-0.0
99,WindOnshore,Mobility,-0.0
100,WindOnshore,Mobility,-0.0
101,WindOnshore,Mobility,-0.0
102,WindOnshore,Mobility,-0.0
103,WindOnshore,Mobility,-0.0
104,WindOnshore,Mobility,-0.0
105,WindOnshore,Mobility,-0.0
106,WindOnshore,Mobility,-0.0
107,WindOnshore,Mobility,-0.0
108,WindOnshore,Mobility,-0.0
109,WindOnshore,Mobility,-0.0
110,WindOnshore,Mobility,-0.0
111,WindOnshore,Mobility,-0.0
112,WindOnshore,Mobility,-0.0
113,WindOnshore,Mobility,-0.0
114,WindOnshore,Mobility,-0.0
115,WindOnshore,Mobility,-0.0
116,WindOnshore,Mobility,-0.0
117,WindOnshore,Mobility,-0.0
118,WindOnshore,Mobility,-0.0
119,WindOnshore,Mobility,-0.0
120,WindOnshore,Mobility,-0.0
1,ElectricHeater,Mobility,-0.0
2,ElectricHeater,Mobility,-0.0
3,ElectricHeater,Mobility,-0.0
4,ElectricHeater,Mobility,-0.0
5,ElectricHeater,Mobility,-0.0
6,ElectricHeater,Mobility,-0.0
7,ElectricHeater,Mobility,-0.0
8,ElectricHeater,Mobility,-0.0
9,ElectricHeater,Mobility,-0.0
10,ElectricHeater,Mobility,-0.0
11,ElectricHeater,Mobility,-0.0
12,ElectricHeater,Mobility,-0.0
13,ElectricHeater,Mobility,-0.0
14,ElectricHeater,Mobility,-0.0
15,ElectricHeater,Mobility,-0.0
16,ElectricHeater,Mobility,-0.0
17,ElectricHeater,Mobility,-0.0
18,ElectricHeater,Mobility,-0.0
19,ElectricHeater,Mobility,-0.0
20,ElectricHeater,Mobility,-0.0
21,ElectricHeater,Mobility,-0.0
22,ElectricHeater,Mobility,-0.0
23,ElectricHeater,Mobility,-0.0
24,ElectricHeater,Mobility,-0.0
25,ElectricHeater,Mobility,-0.0
26,ElectricHeater,Mobility,-0.0
27,ElectricHeater,Mobility,-0.0
28,ElectricHeater,Mobility,-0.0
29,ElectricHeater,Mobility,-0.0
30,ElectricHeater,Mobility,-0.0
31,ElectricHeater,Mobility,-0.0
32,ElectricHeater,Mobility,-0.0
33,ElectricHeater,Mobility,-0.0
34,ElectricHeater,Mobility,-0.0
35,ElectricHeater,Mobility,-0.0
36,ElectricHeater,Mobility,-0.0
37,ElectricHeater,Mobility,-0.0
38,ElectricHeater,Mobility,-0.0
39,ElectricHeater,Mobility,-0.0
40,ElectricHeater,Mobility,-0.0
41,ElectricHeater,Mobility,-0.0
42,ElectricHeater,Mobility,-0.0
43,ElectricHeater,Mobility,-0.0
44,ElectricHeater,Mobility,-0.0
45,ElectricHeater,Mobility,-0.0
46,ElectricHeater,Mobility,-0.0
47,ElectricHeater,Mobility,-0.0
48,ElectricHeater,Mobility,-0.0
49,ElectricHeater,Mobility,-0.0
50,ElectricHeater,Mobility,-0.0
51,ElectricHeater,Mobility,-0.0
52,ElectricHeater,Mobility,-0.0
53,ElectricHeater,Mobility,-0.0
54,ElectricHeater,Mobility,-0.0
55,ElectricHeater,Mobility,-0.0
56,ElectricHeater,Mobility,-0.0
57,ElectricHeater,Mobility,-0.0
58,ElectricHeater,Mobility,-0.0
59,ElectricHeater,Mobility,-0.0
60,ElectricHeater,Mobility,-0.0
61,ElectricHeater,Mobility,-0.0
62,ElectricHeater,Mobility,-0.0
63,ElectricHeater,Mobility,-0.0
64,ElectricHeater,Mobility,-0.0
65,ElectricHeater,Mobility,-0.0
66,ElectricHeater,Mobility,-0.0
67,ElectricHeater,Mobility,-0.0
68,ElectricHeater,Mobility,-0.0
69,ElectricHeater,Mobility,-0.0
70,ElectricHeater,Mobility,-0.0
71,ElectricHeater,Mobility,-0.0
72,ElectricHeater,Mobility,-0.0
73,ElectricHeater,Mobility,-0.0
74,ElectricHeater,Mobility,-0.0
75,ElectricHeater,Mobility,-0.0
76,ElectricHeater,Mobility,-0.0
77,ElectricHeater,Mobility,-0.0
78,ElectricHeater,Mobility,-0.0
79,ElectricHeater,Mobility,-0.0
80,ElectricHeater,Mobility,-0.0
81,ElectricHeater,Mobility,-0.0
82,ElectricHeater,Mobility,-0.0
83,ElectricHeater,Mobility,-0.0
84,ElectricHeater,Mobility,-0.0
85,ElectricHeater,Mobility,-0.0
86,ElectricHeater,Mobility,-0.0
87,ElectricHeater,Mobility,-0.0
88,ElectricHeater,Mobility,-0.0
89,ElectricHeater,Mobility,-0.0
90,ElectricHeater,Mobility,-0.0
91,ElectricHeater,Mobility,-0.0
92,ElectricHeater,Mobility,-0.0
93,ElectricHeater,Mobility,-0.0
94,ElectricHeater,Mobility,-0.0
95,ElectricHeater,Mobility,-0.0
96,ElectricHeater,Mobility,-0.0
97,ElectricHeater,Mobility,-0.0
98,ElectricHeater,Mobility,-0.0
99,ElectricHeater,Mobility,-0.0
100,ElectricHeater,Mobility,-0.0
101,ElectricHeater,Mobility,-0.0
102,ElectricHeater,Mobility,-0.0
103,ElectricHeater,Mobility,-0.0
104,ElectricHeater,Mobility,-0.0
105,ElectricHeater,Mobility,-0.0
106,ElectricHeater,Mobility,-0.0
107,ElectricHeater,Mobility,-0.0
108,ElectricHeater,Mobility,-0.0
109,ElectricHeater,Mobility,-0.0
110,ElectricHeater,Mobility,-0.0
111,ElectricHeater,Mobility,-0.0
112,ElectricHeater,Mobility,-0.0
113,ElectricHeater,Mobility,-0.0
114,ElectricHeater,Mobility,-0.0
115,ElectricHeater,Mobility,-0.0
116,ElectricHeater,Mobility,-0.0
117,ElectricHeater,Mobility,-0.0
118,ElectricHeater,Mobility,-0.0
119,ElectricHeater,Mobility,-0.0
120,ElectricHeater,Mobility,-0.0
1,WindOffshore,Mobility,-0.0
2,WindOffshore,Mobility,-0.0
3,WindOffshore,Mobility,-0.0
4,WindOffshore,Mobility,-0.0
5,WindOffshore,Mobility,-0.0
6,WindOffshore,Mobility,-0.0
7,WindOffshore,Mobility,-0.0
8,WindOffshore,Mobility,-0.0
9,WindOffshore,Mobility,-0.0
10,WindOffshore,Mobility,-0.0
11,WindOffshore,Mobility,-0.0
12,WindOffshore,Mobility,-0.0
13,WindOffshore,Mobility,-0.0
14,WindOffshore,Mobility,-0.0
15,WindOffshore,Mobility,-0.0
16,WindOffshore,Mobility,-0.0
17,WindOffshore,Mobility,-0.0
18,WindOffshore,Mobility,-0.0
19,WindOffshore,Mobility,-0.0
20,WindOffshore,Mobility,-0.0
21,WindOffshore,Mobility,-0.0
22,WindOffshore,Mobility,-0.0
23,WindOffshore,Mobility,-0.0
24,WindOffshore,Mobility,-0.0
25,WindOffshore,Mobility,-0.0
26,WindOffshore,Mobility,-0.0
27,WindOffshore,Mobility,-0.0
28,WindOffshore,Mobility,-0.0
29,WindOffshore,Mobility,-0.0
30,WindOffshore,Mobility,-0.0
31,WindOffshore,Mobility,-0.0
32,WindOffshore,Mobility,-0.0
33,WindOffshore,Mobility,-0.0
34,WindOffshore,Mobility,-0.0
35,WindOffshore,Mobility,-0.0
36,WindOffshore,Mobility,-0.0
37,WindOffshore,Mobility,-0.0
38,WindOffshore,Mobility,-0.0
39,WindOffshore,Mobility,-0.0
40,WindOffshore,Mobility,-0.0
41,WindOffshore,Mobility,-0.0
42,WindOffshore,Mobility,-0.0
43,WindOffshore,Mobility,-0.0
44,WindOffshore,Mobility,-0.0
45,WindOffshore,Mobility,-0.0
46,WindOffshore,Mobility,-0.0
47,WindOffshore,Mobility,-0.0
48,WindOffshore,Mobility,-0.0
49,WindOffshore,Mobility,-0.0
50,WindOffshore,Mobility,-0.0
51,WindOffshore,Mobility,-0.0
52,WindOffshore,Mobility,-0.0
53,WindOffshore,Mobility,-0.0
54,WindOffshore,Mobility,-0.0
55,WindOffshore,Mobility,-0.0
56,WindOffshore,Mobility,-0.0
57,WindOffshore,Mobility,-0.0
58,WindOffshore,Mobility,-0.0
59,WindOffshore,Mobility,-0.0
60,WindOffshore,Mobility,-0.0
61,WindOffshore,Mobility,-0.0
62,WindOffshore,Mobility,-0.0
63,WindOffshore,Mobility,-0.0
64,WindOffshore,Mobility,-0.0
65,WindOffshore,Mobility,-0.0
66,WindOffshore,Mobility,-0.0
67,WindOffshore,Mobility,-0.0
68,WindOffshore,Mobility,-0.0
69,WindOffshore,Mobility,-0.0
70,WindOffshore,Mobility,-0.0
71,WindOffshore,Mobility,-0.0
72,WindOffshore,Mobility,-0.0
73,WindOffshore,Mobility,-0.0
74,WindOffshore,Mobility,-0.0
75,WindOffshore,Mobility,-0.0
76,WindOffshore,Mobility,-0.0
77,WindOffshore,Mobility,-0.0
78,WindOffshore,Mobility,-0.0
79,WindOffshore,Mobility,-0.0
80,WindOffshore,Mobility,-0.0
81,WindOffshore,Mobility,-0.0
82,WindOffshore,Mobility,-0.0
83,WindOffshore,Mobility,-0.0
84,WindOffshore,Mobility,-0.0
85,WindOffshore,Mobility,-0.0
86,WindOffshore,Mobility,-0.0
87,WindOffshore,Mobility,-0.0
88,WindOffshore,Mobility,-0.0
89,WindOffshore,Mobility,-0.0
90,WindOffshore,Mobility,-0.0
91,WindOffshore,Mobility,-0.0
92,WindOffshore,Mobility,-0.0
93,WindOffshore,Mobility,-0.0
94,WindOffshore,Mobility,-0.0
95,WindOffshore,Mobility,-0.0
96,WindOffshore,Mobility,-0.0
97,WindOffshore,Mobility,-0.0
98,WindOffshore,Mobility,-0.0
99,WindOffshore,Mobility,-0.0
100,WindOffshore,Mobility,-0.0
101,WindOffshore,Mobility,-0.0
102,WindOffshore,Mobility,-0.0
103,WindOffshore,Mobility,-0.0
104,WindOffshore,Mobility,-0.0
105,WindOffshore,Mobility,-0.0
106,WindOffshore,Mobility,-0.0
107,WindOffshore,Mobility,-0.0
108,WindOffshore,Mobility,-0.0
109,WindOffshore,Mobility,-0.0
110,WindOffshore,Mobility,-0.0
111,WindOffshore,Mobility,-0.0
112,WindOffshore,Mobility,-0.0
113,WindOffshore,Mobility,-0.0
114,WindOffshore,Mobility,-0.0
115,WindOffshore,Mobility,-0.0
116,WindOffshore,Mobility,-0.0
117,WindOffshore,Mobility,-0.0
118,WindOffshore,Mobility,-0.0
119,WindOffshore,Mobility,-0.0
120,WindOffshore,Mobility,-0.0
53,Battery,Power,0.0
1,PHS,Power,0.0
27,H2Tank,H2,0.0
4,Battery,Power,0.0
30,Battery,Power,0.0
32,Battery,Power,0.0
30,H2Tank,H2,0.0
47,PHS,Power,-0.0
31,PHS,Power,0.0
59,Battery,Power,0.0
102,Battery,Power,0.0
6,H2Tank,H2,0.0
71,PHS,Power,0.0
64,H2Tank,H2,10.0
62,PHS,Power,0.0
53,H2Tank,H2,0.0
86,PHS,Power,-0.0
111,Battery,Power,0.0
3,PHS,Power,-0.0
66,H2Tank,H2,10.0
10,PHS,Power,0.0
94,H2Tank,H2,0.0
99,H2Tank,H2,0.0
85,PHS,Power,-0.0
102,PHS,Power,0.0
105,H2Tank,H2,0.0
85,Battery,Power,0.0
17,PHS,Power,0.0
22,Battery,Power,0.0
10,Battery,Power,0.0
33,PHS,Power,0.0
46,PHS,Power,0.0
1,H2Tank,H2,0.0
35,PHS,Power,0.0
86,Battery,Power,0.0
11,H2Tank,H2,0.0
67,PHS,Power,0.0
112,Battery,Power,0.0
76,PHS,Power,0.0
108,PHS,Power,0.0
79,H2Tank,H2,0.0
39,H2Tank,H2,10.0
35,Battery,Power,0.0
50,H2Tank,H2,0.0
65,H2Tank,H2,10.0
8,H2Tank,H2,10.0
80,PHS,Power,0.0
65,PHS,Power,0.0
120,PHS,Power,0.0
116,Battery,Power,0.0
75,H2Tank,H2,0.0
49,PHS,Power,0.0
51,PHS,Power,0.0
87,Battery,Power,0.0
89,H2Tank,H2,7.800041820000001
23,H2Tank,H2,4.852114387158403
27,Battery,Power,0.0
79,PHS,Power,0.0
92,H2Tank,H2,7.811563732625195
104,H2Tank,H2,0.0
18,H2Tank,H2,0.0
15,Battery,Power,0.0
66,Battery,Power,0.0
67,H2Tank,H2,10.0
21,PHS,Power,0.0
52,PHS,Power,0.0
74,H2Tank,H2,0.0
3,H2Tank,H2,0.0
93,H2Tank,H2,0.0
65,Battery,Power,0.0
2,Battery,Power,3.4908613143168097
60,PHS,Power,0.0
72,PHS,Power,0.0
48,PHS,Power,-0.0
119,Battery,Power,0.0
16,PHS,Power,-0.0
88,Battery,Power,0.0
117,PHS,Power,0.0
103,Battery,Power,0.0
47,Battery,Power,3.4908613143168097
53,PHS,Power,0.0
58,PHS,Power,0.0
83,H2Tank,H2,10.0
96,Battery,Power,0.0
7,PHS,Power,-0.0
118,H2Tank,H2,0.0
59,H2Tank,H2,2.742135565
115,H2Tank,H2,0.0
43,H2Tank,H2,5.012942230000002
45,PHS,Power,0.0
84,H2Tank,H2,8.71856704
77,H2Tank,H2,0.0
78,PHS,Power,0.0
7,Battery,Power,0.0
109,H2Tank,H2,7.052985317158404
33,Battery,Power,0.0
26,PHS,Power,0.0
15,H2Tank,H2,3.2504429771584054
21,H2Tank,H2,0.0
84,Battery,Power,0.0
116,PHS,Power,0.0
12,Battery,Power,0.0
49,Battery,Power,0.0
113,H2Tank,H2,0.0
74,Battery,Power,0.0
20,H2Tank,H2,0.0
117,Battery,Power,0.0
22,PHS,Power,0.0
76,Battery,Power,0.0
82,H2Tank,H2,0.0
90,H2Tank,H2,0.0
29,Battery,Power,0.0
114,Battery,Power,0.0
100,PHS,Power,0.0
